name,category,sku,variantName,costPrice,sellingPrice,stockQuantity
Choice Tepung 1714,Sembako,SKU-003428,1 kg,73742,104900,25
Max Kopi 1715,Perawatan Diri,SKU-003429,100 g,113259,136500,125
Max Kopi 1715,Perawatan Diri,SKU-003430,200 g,95610,119500,28
Max Kopi 1715,Perawatan Diri,SKU-003431,500 g,25698,34700,174
Plus Teh 1716,Kebersihan,SKU-003432,25 sachet,144942,200200,33
Nusantara Susu 1717,Elektronik,SKU-003433,200 ml,87125,109600,92
Nusantara Susu 1717,Elektronik,SKU-003434,1 L,138938,185000,60
Prima Air Mineral 1718,ATK,SKU-003435,330 ml,72637,88100,98
Prima Air Mineral 1718,ATK,SKU-003436,600 ml,23167,32800,33
Prima Air Mineral 1718,ATK,SKU-003437,1.5 L,31850,37000,167
Sejahtera Mie Instan 1719,Rumah Tangga,SKU-003438,Original,50221,60700,114
Maju Biskuit 1720,Kesehatan,SKU-003439,50 g,26157,30700,139
Maju Biskuit 1720,Kesehatan,SKU-003440,100 g,90188,111900,121
Jaya Keripik 1721,Makanan,SKU-003441,50 g,53252,69800,39
Jaya Keripik 1721,Makanan,SKU-003442,100 g,11784,14000,107
Jaya Keripik 1721,Makanan,SKU-003443,250 g,144609,197200,194
Sentosa Saus 1722,Minuman,SKU-003444,135 ml,147191,212300,93
Makmur Kecap 1723,Snack,SKU-003445,135 ml,117866,157800,30
Makmur Kecap 1723,Snack,SKU-003446,275 ml,114627,134100,107
Fresh Sabun Mandi 1724,Sembako,SKU-003447,70 g,137601,196700,128
Fresh Sabun Mandi 1724,Sembako,SKU-003448,100 g,6034,7200,70
Fresh Sabun Mandi 1724,Sembako,SKU-003449,250 g,34099,42200,144
Daily Shampoo 1725,Perawatan Diri,SKU-003450,170 ml,16236,22500,177
Choice Pasta Gigi 1726,Kebersihan,SKU-003451,75 g,50157,68800,101
Choice Pasta Gigi 1726,Kebersihan,SKU-003452,120 g,130068,176300,131
Max Detergen 1727,Elektronik,SKU-003453,500 g,19957,23900,192
Max Detergen 1727,Elektronik,SKU-003454,1 kg,133804,169300,199
Max Detergen 1727,Elektronik,SKU-003455,2.5 kg,102600,130300,69
Plus Tisu 1728,ATK,SKU-003456,10 sheets,54544,65700,40
Nusantara Pewangi 1729,Rumah Tangga,SKU-003457,250 ml,57396,76200,2
Nusantara Pewangi 1729,Rumah Tangga,SKU-003458,450 ml,134726,173300,181
Prima Pulpen 1730,Kesehatan,SKU-003459,0.5 mm,137944,169300,56
Prima Pulpen 1730,Kesehatan,SKU-003460,0.7 mm,77989,106300,141
Prima Pulpen 1730,Kesehatan,SKU-003461,1.0 mm,31522,37900,11
Sejahtera Buku Tulis 1731,Makanan,SKU-003462,38 sheets,140171,171200,10
Maju Lampu LED 1732,Minuman,SKU-003463,5 W,39133,56100,71
Maju Lampu LED 1732,Minuman,SKU-003464,9 W,35157,43300,13
Jaya Baterai 1733,Snack,SKU-003465,AA,65575,94900,53
Jaya Baterai 1733,Snack,SKU-003466,AAA,140440,166400,166
Jaya Baterai 1733,Snack,SKU-003467,9V,91385,122400,94
Sentosa Kabel USB 1734,Sembako,SKU-003468,1 m,85381,100300,180
Makmur Sapu 1735,Perawatan Diri,SKU-003469,Standard,144289,177400,34
Makmur Sapu 1735,Perawatan Diri,SKU-003470,Premium,107344,152400,75
Fresh Pel 1736,Kebersihan,SKU-003471,Standard,85401,123500,160
Fresh Pel 1736,Kebersihan,SKU-003472,Microfiber,3028,4200,56
Fresh Pel 1736,Kebersihan,SKU-003473,Spray,73619,88600,4
Daily Spons 1737,Elektronik,SKU-003474,Small,141173,190200,199
Choice Vitamin 1738,ATK,SKU-003475,30 tablets,28203,38500,176
Choice Vitamin 1738,ATK,SKU-003476,60 tablets,100434,144000,65
Max Masker 1739,Rumah Tangga,SKU-003477,10 pcs,144709,175400,113
Max Masker 1739,Rumah Tangga,SKU-003478,25 pcs,58139,72500,52
Max Masker 1739,Rumah Tangga,SKU-003479,50 pcs,103968,124400,59
Plus Hand Sanitizer 1740,Kesehatan,SKU-003480,60 ml,114045,143800,122
Nusantara Beras 1741,Makanan,SKU-003481,5 kg,24860,32300,117
Nusantara Beras 1741,Makanan,SKU-003482,10 kg,48803,68100,45
Prima Minyak Goreng 1742,Minuman,SKU-003483,1 L,49808,65800,186
Prima Minyak Goreng 1742,Minuman,SKU-003484,2 L,47592,64000,5
Prima Minyak Goreng 1742,Minuman,SKU-003485,5 L,81606,97800,45
Sejahtera Gula 1743,Snack,SKU-003486,500 g,103636,140600,48
Maju Tepung 1744,Sembako,SKU-003487,500 g,18506,22100,109
Maju Tepung 1744,Sembako,SKU-003488,1 kg,64591,83100,165
Jaya Kopi 1745,Perawatan Diri,SKU-003489,100 g,105814,124900,134
Jaya Kopi 1745,Perawatan Diri,SKU-003490,200 g,36290,49600,3
Jaya Kopi 1745,Perawatan Diri,SKU-003491,500 g,26443,33400,5
Sentosa Teh 1746,Kebersihan,SKU-003492,25 sachet,29145,40700,195
Makmur Susu 1747,Elektronik,SKU-003493,200 ml,11766,14000,197
Makmur Susu 1747,Elektronik,SKU-003494,1 L,22214,27300,160
Fresh Air Mineral 1748,ATK,SKU-003495,330 ml,3838,5300,2
Fresh Air Mineral 1748,ATK,SKU-003496,600 ml,28176,37000,86
Fresh Air Mineral 1748,ATK,SKU-003497,1.5 L,22573,27300,122
Daily Mie Instan 1749,Rumah Tangga,SKU-003498,Original,147848,209600,41
Choice Biskuit 1750,Kesehatan,SKU-003499,50 g,80879,101100,39
Choice Biskuit 1750,Kesehatan,SKU-003500,100 g,64213,74900,177
Max Keripik 1751,Makanan,SKU-003501,50 g,70412,94200,31
Max Keripik 1751,Makanan,SKU-003502,100 g,5859,8200,26
Max Keripik 1751,Makanan,SKU-003503,250 g,143074,177300,130
Plus Saus 1752,Minuman,SKU-003504,135 ml,109164,130200,57
Nusantara Kecap 1753,Snack,SKU-003505,135 ml,6591,8000,98
Nusantara Kecap 1753,Snack,SKU-003506,275 ml,38933,48900,73
Prima Sabun Mandi 1754,Sembako,SKU-003507,70 g,59514,84900,175
Prima Sabun Mandi 1754,Sembako,SKU-003508,100 g,101158,137200,183
Prima Sabun Mandi 1754,Sembako,SKU-003509,250 g,29767,38600,28
Sejahtera Shampoo 1755,Perawatan Diri,SKU-003510,170 ml,59157,69800,72
Maju Pasta Gigi 1756,Kebersihan,SKU-003511,75 g,93966,110200,85
Maju Pasta Gigi 1756,Kebersihan,SKU-003512,120 g,31324,39400,21
Jaya Detergen 1757,Elektronik,SKU-003513,500 g,11663,15500,45
Jaya Detergen 1757,Elektronik,SKU-003514,1 kg,112662,147500,153
Jaya Detergen 1757,Elektronik,SKU-003515,2.5 kg,47843,64800,38
Sentosa Tisu 1758,ATK,SKU-003516,10 sheets,79353,106100,73
Makmur Pewangi 1759,Rumah Tangga,SKU-003517,250 ml,91627,129400,69
Makmur Pewangi 1759,Rumah Tangga,SKU-003518,450 ml,131175,176900,67
Fresh Pulpen 1760,Kesehatan,SKU-003519,0.5 mm,20319,28200,38
Fresh Pulpen 1760,Kesehatan,SKU-003520,0.7 mm,38727,48300,99
Fresh Pulpen 1760,Kesehatan,SKU-003521,1.0 mm,117398,160400,122
Daily Buku Tulis 1761,Makanan,SKU-003522,38 sheets,17945,21200,109
Choice Lampu LED 1762,Minuman,SKU-003523,5 W,73300,87500,82
Choice Lampu LED 1762,Minuman,SKU-003524,9 W,33732,40600,98
Max Baterai 1763,Snack,SKU-003525,AA,92734,115500,108
Max Baterai 1763,Snack,SKU-003526,AAA,126466,171700,105
Max Baterai 1763,Snack,SKU-003527,9V,87715,104500,167
Plus Kabel USB 1764,Sembako,SKU-003528,1 m,64763,81900,140
Nusantara Sapu 1765,Perawatan Diri,SKU-003529,Standard,130612,171300,126
Nusantara Sapu 1765,Perawatan Diri,SKU-003530,Premium,139884,183400,58
Prima Pel 1766,Kebersihan,SKU-003531,Standard,101127,118800,183
Prima Pel 1766,Kebersihan,SKU-003532,Microfiber,110883,145000,198
Prima Pel 1766,Kebersihan,SKU-003533,Spray,57797,78700,60
Sejahtera Spons 1767,Elektronik,SKU-003534,Small,95119,109500,4
Maju Vitamin 1768,ATK,SKU-003535,30 tablets,95300,125600,34
Maju Vitamin 1768,ATK,SKU-003536,60 tablets,29176,34100,89
Jaya Masker 1769,Rumah Tangga,SKU-003537,10 pcs,94896,133300,199
Jaya Masker 1769,Rumah Tangga,SKU-003538,25 pcs,36829,45600,36
Jaya Masker 1769,Rumah Tangga,SKU-003539,50 pcs,144872,208800,107
Sentosa Hand Sanitizer 1770,Kesehatan,SKU-003540,60 ml,63869,77500,57
Makmur Beras 1771,Makanan,SKU-003541,5 kg,14944,20500,30
Makmur Beras 1771,Makanan,SKU-003542,10 kg,37806,47800,6
Fresh Minyak Goreng 1772,Minuman,SKU-003543,1 L,111634,140800,179
Fresh Minyak Goreng 1772,Minuman,SKU-003544,2 L,28089,37900,18
Fresh Minyak Goreng 1772,Minuman,SKU-003545,5 L,125297,175600,40
Daily Gula 1773,Snack,SKU-003546,500 g,8213,9800,36
Choice Tepung 1774,Sembako,SKU-003547,500 g,21007,25700,3
Choice Tepung 1774,Sembako,SKU-003548,1 kg,149507,209200,106
Max Kopi 1775,Perawatan Diri,SKU-003549,100 g,39547,54600,120
Max Kopi 1775,Perawatan Diri,SKU-003550,200 g,37029,50900,178
Max Kopi 1775,Perawatan Diri,SKU-003551,500 g,78814,101800,184
Plus Teh 1776,Kebersihan,SKU-003552,25 sachet,88730,113900,165
Nusantara Susu 1777,Elektronik,SKU-003553,200 ml,3762,4600,39
Nusantara Susu 1777,Elektronik,SKU-003554,1 L,16028,22700,8
Prima Air Mineral 1778,ATK,SKU-003555,330 ml,45803,59600,2
Prima Air Mineral 1778,ATK,SKU-003556,600 ml,104211,145900,174
Prima Air Mineral 1778,ATK,SKU-003557,1.5 L,119391,157100,66
Sejahtera Mie Instan 1779,Rumah Tangga,SKU-003558,Original,131862,163700,58
Maju Biskuit 1780,Kesehatan,SKU-003559,50 g,111362,159200,69
Maju Biskuit 1780,Kesehatan,SKU-003560,100 g,24400,31900,32
Jaya Keripik 1781,Makanan,SKU-003561,50 g,55838,70900,14
Jaya Keripik 1781,Makanan,SKU-003562,100 g,57685,73100,190
Jaya Keripik 1781,Makanan,SKU-003563,250 g,146915,195600,19
Sentosa Saus 1782,Minuman,SKU-003564,135 ml,123097,159200,167
Makmur Kecap 1783,Snack,SKU-003565,135 ml,106494,148900,42
Makmur Kecap 1783,Snack,SKU-003566,275 ml,14631,20400,165
Fresh Sabun Mandi 1784,Sembako,SKU-003567,70 g,111507,134700,27
Fresh Sabun Mandi 1784,Sembako,SKU-003568,100 g,27667,32500,154
Fresh Sabun Mandi 1784,Sembako,SKU-003569,250 g,88241,102200,72
Daily Shampoo 1785,Perawatan Diri,SKU-003570,170 ml,42966,56400,16
Choice Pasta Gigi 1786,Kebersihan,SKU-003571,75 g,55850,74200,193
Choice Pasta Gigi 1786,Kebersihan,SKU-003572,120 g,81333,98100,51
Max Detergen 1787,Elektronik,SKU-003573,500 g,8784,10700,21
Max Detergen 1787,Elektronik,SKU-003574,1 kg,149754,197600,144
Max Detergen 1787,Elektronik,SKU-003575,2.5 kg,127127,147900,80
Plus Tisu 1788,ATK,SKU-003576,10 sheets,24734,35400,2
Nusantara Pewangi 1789,Rumah Tangga,SKU-003577,250 ml,93793,129000,101
Nusantara Pewangi 1789,Rumah Tangga,SKU-003578,450 ml,131428,158800,192
Prima Pulpen 1790,Kesehatan,SKU-003579,0.5 mm,102704,140500,33
Prima Pulpen 1790,Kesehatan,SKU-003580,0.7 mm,25827,32300,189
Prima Pulpen 1790,Kesehatan,SKU-003581,1.0 mm,132310,156200,198
Sejahtera Buku Tulis 1791,Makanan,SKU-003582,38 sheets,39670,45900,97
Maju Lampu LED 1792,Minuman,SKU-003583,5 W,125330,166200,9
Maju Lampu LED 1792,Minuman,SKU-003584,9 W,76353,91500,174
Jaya Baterai 1793,Snack,SKU-003585,AA,121700,142800,160
Jaya Baterai 1793,Snack,SKU-003586,AAA,24755,35500,59
Jaya Baterai 1793,Snack,SKU-003587,9V,56830,79100,167
Sentosa Kabel USB 1794,Sembako,SKU-003588,1 m,37226,51400,41
Makmur Sapu 1795,Perawatan Diri,SKU-003589,Standard,131796,172000,186
Makmur Sapu 1795,Perawatan Diri,SKU-003590,Premium,137476,196500,87
Fresh Pel 1796,Kebersihan,SKU-003591,Standard,117604,163000,86
Fresh Pel 1796,Kebersihan,SKU-003592,Microfiber,76542,96300,110
Fresh Pel 1796,Kebersihan,SKU-003593,Spray,10789,15300,198
Daily Spons 1797,Elektronik,SKU-003594,Small,101915,124500,156
Choice Vitamin 1798,ATK,SKU-003595,30 tablets,19960,28700,145
Choice Vitamin 1798,ATK,SKU-003596,60 tablets,130722,154200,3
Max Masker 1799,Rumah Tangga,SKU-003597,10 pcs,37687,52000,79
Max Masker 1799,Rumah Tangga,SKU-003598,25 pcs,143728,202700,200
Max Masker 1799,Rumah Tangga,SKU-003599,50 pcs,23150,30100,116
Plus Hand Sanitizer 1800,Kesehatan,SKU-003600,60 ml,82539,99100,75
Nusantara Beras 1801,Makanan,SKU-003601,5 kg,42629,49900,147
Nusantara Beras 1801,Makanan,SKU-003602,10 kg,95544,120000,18
Prima Minyak Goreng 1802,Minuman,SKU-003603,1 L,47272,64400,117
Prima Minyak Goreng 1802,Minuman,SKU-003604,2 L,67918,98200,65
Prima Minyak Goreng 1802,Minuman,SKU-003605,5 L,116179,156300,35
Sejahtera Gula 1803,Snack,SKU-003606,500 g,32797,47300,124
Maju Tepung 1804,Sembako,SKU-003607,500 g,10678,13400,73
Maju Tepung 1804,Sembako,SKU-003608,1 kg,105403,134100,158
Jaya Kopi 1805,Perawatan Diri,SKU-003609,100 g,34112,43700,131
Jaya Kopi 1805,Perawatan Diri,SKU-003610,200 g,82520,104100,174
Jaya Kopi 1805,Perawatan Diri,SKU-003611,500 g,108616,141400,67
Sentosa Teh 1806,Kebersihan,SKU-003612,25 sachet,11487,15300,164
Makmur Susu 1807,Elektronik,SKU-003613,200 ml,15257,20900,62
Makmur Susu 1807,Elektronik,SKU-003614,1 L,147310,169800,26
Fresh Air Mineral 1808,ATK,SKU-003615,330 ml,76494,96600,145
Fresh Air Mineral 1808,ATK,SKU-003616,600 ml,104968,147600,57
Fresh Air Mineral 1808,ATK,SKU-003617,1.5 L,102070,144100,171
Daily Mie Instan 1809,Rumah Tangga,SKU-003618,Original,24811,31100,119
Choice Biskuit 1810,Kesehatan,SKU-003619,50 g,140577,199600,119
Choice Biskuit 1810,Kesehatan,SKU-003620,100 g,28904,34000,187
Max Keripik 1811,Makanan,SKU-003621,50 g,28702,40900,101
Max Keripik 1811,Makanan,SKU-003622,100 g,113838,137700,84
Max Keripik 1811,Makanan,SKU-003623,250 g,17200,21400,154
Plus Saus 1812,Minuman,SKU-003624,135 ml,127779,155100,189
Nusantara Kecap 1813,Snack,SKU-003625,135 ml,125138,148200,116
Nusantara Kecap 1813,Snack,SKU-003626,275 ml,10335,13600,120
Prima Sabun Mandi 1814,Sembako,SKU-003627,70 g,38445,51600,81
Prima Sabun Mandi 1814,Sembako,SKU-003628,100 g,149251,173000,153
Prima Sabun Mandi 1814,Sembako,SKU-003629,250 g,99989,116900,92
Sejahtera Shampoo 1815,Perawatan Diri,SKU-003630,170 ml,113050,163200,54
Maju Pasta Gigi 1816,Kebersihan,SKU-003631,75 g,14476,17600,5
Maju Pasta Gigi 1816,Kebersihan,SKU-003632,120 g,111166,136800,162
Jaya Detergen 1817,Elektronik,SKU-003633,500 g,46465,54600,17
Jaya Detergen 1817,Elektronik,SKU-003634,1 kg,72102,91700,76
Jaya Detergen 1817,Elektronik,SKU-003635,2.5 kg,118637,167400,134
Sentosa Tisu 1818,ATK,SKU-003636,10 sheets,56426,76200,66
Makmur Pewangi 1819,Rumah Tangga,SKU-003637,250 ml,48555,67900,23
Makmur Pewangi 1819,Rumah Tangga,SKU-003638,450 ml,112637,141100,192
Fresh Pulpen 1820,Kesehatan,SKU-003639,0.5 mm,78131,93700,89
Fresh Pulpen 1820,Kesehatan,SKU-003640,0.7 mm,110164,142600,137
Fresh Pulpen 1820,Kesehatan,SKU-003641,1.0 mm,42423,61100,111
Daily Buku Tulis 1821,Makanan,SKU-003642,38 sheets,93280,132800,146
Choice Lampu LED 1822,Minuman,SKU-003643,5 W,102310,142900,143
Choice Lampu LED 1822,Minuman,SKU-003644,9 W,52351,61400,170
Max Baterai 1823,Snack,SKU-003645,AA,38210,47700,187
Max Baterai 1823,Snack,SKU-003646,AAA,83272,96100,117
Max Baterai 1823,Snack,SKU-003647,9V,38962,50600,81
Plus Kabel USB 1824,Sembako,SKU-003648,1 m,30081,41700,172
Nusantara Sapu 1825,Perawatan Diri,SKU-003649,Standard,106831,131300,184
Nusantara Sapu 1825,Perawatan Diri,SKU-003650,Premium,1263,1800,32
Prima Pel 1826,Kebersihan,SKU-003651,Standard,118088,158400,148
Prima Pel 1826,Kebersihan,SKU-003652,Microfiber,25844,30000,190
Prima Pel 1826,Kebersihan,SKU-003653,Spray,49493,63200,139
Sejahtera Spons 1827,Elektronik,SKU-003654,Small,43842,58300,55
Maju Vitamin 1828,ATK,SKU-003655,30 tablets,91548,111000,48
Maju Vitamin 1828,ATK,SKU-003656,60 tablets,4067,5100,93
Jaya Masker 1829,Rumah Tangga,SKU-003657,10 pcs,4544,5600,78
Jaya Masker 1829,Rumah Tangga,SKU-003658,25 pcs,131918,184100,31
Jaya Masker 1829,Rumah Tangga,SKU-003659,50 pcs,131144,176300,116
Sentosa Hand Sanitizer 1830,Kesehatan,SKU-003660,60 ml,108841,138600,90
Makmur Beras 1831,Makanan,SKU-003661,5 kg,142504,182100,195
Makmur Beras 1831,Makanan,SKU-003662,10 kg,88334,104600,45
Fresh Minyak Goreng 1832,Minuman,SKU-003663,1 L,120577,154200,45
Fresh Minyak Goreng 1832,Minuman,SKU-003664,2 L,145201,192900,138
Fresh Minyak Goreng 1832,Minuman,SKU-003665,5 L,114562,144900,168
Daily Gula 1833,Snack,SKU-003666,500 g,114986,154100,179
Choice Tepung 1834,Sembako,SKU-003667,500 g,26311,38100,26
Choice Tepung 1834,Sembako,SKU-003668,1 kg,23798,32000,157
Max Kopi 1835,Perawatan Diri,SKU-003669,100 g,108114,127700,191
Max Kopi 1835,Perawatan Diri,SKU-003670,200 g,143098,168800,113
Max Kopi 1835,Perawatan Diri,SKU-003671,500 g,132253,175200,8
Plus Teh 1836,Kebersihan,SKU-003672,25 sachet,76296,107200,54
Nusantara Susu 1837,Elektronik,SKU-003673,200 ml,58726,81200,141
Nusantara Susu 1837,Elektronik,SKU-003674,1 L,100197,118700,120
Prima Air Mineral 1838,ATK,SKU-003675,330 ml,32921,41300,118
Prima Air Mineral 1838,ATK,SKU-003676,600 ml,108548,154400,165
Prima Air Mineral 1838,ATK,SKU-003677,1.5 L,104058,119900,95
Sejahtera Mie Instan 1839,Rumah Tangga,SKU-003678,Original,59003,76800,68
Maju Biskuit 1840,Kesehatan,SKU-003679,50 g,69636,86500,106
Maju Biskuit 1840,Kesehatan,SKU-003680,100 g,63622,73200,106
Jaya Keripik 1841,Makanan,SKU-003681,50 g,8865,10200,39
Jaya Keripik 1841,Makanan,SKU-003682,100 g,98448,138000,132
Jaya Keripik 1841,Makanan,SKU-003683,250 g,83523,104400,146
Sentosa Saus 1842,Minuman,SKU-003684,135 ml,113027,138200,100
Makmur Kecap 1843,Snack,SKU-003685,135 ml,50804,67800,100
Makmur Kecap 1843,Snack,SKU-003686,275 ml,13821,19200,147
Fresh Sabun Mandi 1844,Sembako,SKU-003687,70 g,112786,134100,162
Fresh Sabun Mandi 1844,Sembako,SKU-003688,100 g,102644,148100,44
Fresh Sabun Mandi 1844,Sembako,SKU-003689,250 g,105975,150600,132
Daily Shampoo 1845,Perawatan Diri,SKU-003690,170 ml,41835,53600,25
Choice Pasta Gigi 1846,Kebersihan,SKU-003691,75 g,33416,43500,161
Choice Pasta Gigi 1846,Kebersihan,SKU-003692,120 g,103063,144600,160
Max Detergen 1847,Elektronik,SKU-003693,500 g,68517,96000,40
Max Detergen 1847,Elektronik,SKU-003694,1 kg,84816,102700,23
Max Detergen 1847,Elektronik,SKU-003695,2.5 kg,7021,9000,160
Plus Tisu 1848,ATK,SKU-003696,10 sheets,40420,46800,181
Nusantara Pewangi 1849,Rumah Tangga,SKU-003697,250 ml,142820,203700,20
Nusantara Pewangi 1849,Rumah Tangga,SKU-003698,450 ml,100545,116400,187
Prima Pulpen 1850,Kesehatan,SKU-003699,0.5 mm,34522,49900,162
Prima Pulpen 1850,Kesehatan,SKU-003700,0.7 mm,94179,113600,167
Prima Pulpen 1850,Kesehatan,SKU-003701,1.0 mm,58431,72400,137
Sejahtera Buku Tulis 1851,Makanan,SKU-003702,38 sheets,64591,88400,96
Maju Lampu LED 1852,Minuman,SKU-003703,5 W,68583,92400,70
Maju Lampu LED 1852,Minuman,SKU-003704,9 W,22048,31500,160
Jaya Baterai 1853,Snack,SKU-003705,AA,6366,8500,148
Jaya Baterai 1853,Snack,SKU-003706,AAA,27410,32400,152
Jaya Baterai 1853,Snack,SKU-003707,9V,32460,38400,72
Sentosa Kabel USB 1854,Sembako,SKU-003708,1 m,68980,97800,23
Makmur Sapu 1855,Perawatan Diri,SKU-003709,Standard,20585,26700,92
Makmur Sapu 1855,Perawatan Diri,SKU-003710,Premium,54818,69500,125
Fresh Pel 1856,Kebersihan,SKU-003711,Standard,6055,7700,124
Fresh Pel 1856,Kebersihan,SKU-003712,Microfiber,20304,24600,107
Fresh Pel 1856,Kebersihan,SKU-003713,Spray,98670,139800,162
Daily Spons 1857,Elektronik,SKU-003714,Small,118495,165000,46
Choice Vitamin 1858,ATK,SKU-003715,30 tablets,78616,90600,45
Choice Vitamin 1858,ATK,SKU-003716,60 tablets,149012,199600,8
Max Masker 1859,Rumah Tangga,SKU-003717,10 pcs,31025,44800,88
Max Masker 1859,Rumah Tangga,SKU-003718,25 pcs,127154,184200,153
Max Masker 1859,Rumah Tangga,SKU-003719,50 pcs,143557,165300,133
Plus Hand Sanitizer 1860,Kesehatan,SKU-003720,60 ml,67015,95700,49
Nusantara Beras 1861,Makanan,SKU-003721,5 kg,8047,10500,132
Nusantara Beras 1861,Makanan,SKU-003722,10 kg,134450,185300,55
Prima Minyak Goreng 1862,Minuman,SKU-003723,1 L,95953,113700,55
Prima Minyak Goreng 1862,Minuman,SKU-003724,2 L,8032,10000,56
Prima Minyak Goreng 1862,Minuman,SKU-003725,5 L,22174,30300,32
Sejahtera Gula 1863,Snack,SKU-003726,500 g,70447,86800,51
Maju Tepung 1864,Sembako,SKU-003727,500 g,24409,30600,141
Maju Tepung 1864,Sembako,SKU-003728,1 kg,77454,99900,126
Jaya Kopi 1865,Perawatan Diri,SKU-003729,100 g,114611,149400,102
Jaya Kopi 1865,Perawatan Diri,SKU-003730,200 g,50908,62400,50
Jaya Kopi 1865,Perawatan Diri,SKU-003731,500 g,73984,106400,26
Sentosa Teh 1866,Kebersihan,SKU-003732,25 sachet,81980,98400,52
Makmur Susu 1867,Elektronik,SKU-003733,200 ml,128182,164100,114
Makmur Susu 1867,Elektronik,SKU-003734,1 L,111380,148000,69
Fresh Air Mineral 1868,ATK,SKU-003735,330 ml,83858,112100,155
Fresh Air Mineral 1868,ATK,SKU-003736,600 ml,100713,128800,145
Fresh Air Mineral 1868,ATK,SKU-003737,1.5 L,92814,117100,161
Daily Mie Instan 1869,Rumah Tangga,SKU-003738,Original,17147,22000,8
Choice Biskuit 1870,Kesehatan,SKU-003739,50 g,134349,164700,104
Choice Biskuit 1870,Kesehatan,SKU-003740,100 g,77232,102800,165
Max Keripik 1871,Makanan,SKU-003741,50 g,139366,175000,7
Max Keripik 1871,Makanan,SKU-003742,100 g,30354,36500,82
Max Keripik 1871,Makanan,SKU-003743,250 g,112861,156600,91
Plus Saus 1872,Minuman,SKU-003744,135 ml,64608,75700,168
Nusantara Kecap 1873,Snack,SKU-003745,135 ml,97728,123300,199
Nusantara Kecap 1873,Snack,SKU-003746,275 ml,82731,98200,81
Prima Sabun Mandi 1874,Sembako,SKU-003747,70 g,3157,4300,54
Prima Sabun Mandi 1874,Sembako,SKU-003748,100 g,122295,161500,82
Prima Sabun Mandi 1874,Sembako,SKU-003749,250 g,61287,80800,98
Sejahtera Shampoo 1875,Perawatan Diri,SKU-003750,170 ml,74647,99300,134
Maju Pasta Gigi 1876,Kebersihan,SKU-003751,75 g,57306,67700,71
Maju Pasta Gigi 1876,Kebersihan,SKU-003752,120 g,19914,26300,165
Jaya Detergen 1877,Elektronik,SKU-003753,500 g,110859,150200,111
Jaya Detergen 1877,Elektronik,SKU-003754,1 kg,83604,116500,50
Jaya Detergen 1877,Elektronik,SKU-003755,2.5 kg,51974,60500,126
Sentosa Tisu 1878,ATK,SKU-003756,10 sheets,131018,152500,70
Makmur Pewangi 1879,Rumah Tangga,SKU-003757,250 ml,110724,131300,115
Makmur Pewangi 1879,Rumah Tangga,SKU-003758,450 ml,45163,60100,151
Fresh Pulpen 1880,Kesehatan,SKU-003759,0.5 mm,100663,122900,5
Fresh Pulpen 1880,Kesehatan,SKU-003760,0.7 mm,75020,86700,200
Fresh Pulpen 1880,Kesehatan,SKU-003761,1.0 mm,1518,2200,72
Daily Buku Tulis 1881,Makanan,SKU-003762,38 sheets,34656,48600,103
Choice Lampu LED 1882,Minuman,SKU-003763,5 W,10001,14200,135
Choice Lampu LED 1882,Minuman,SKU-003764,9 W,10555,13200,4
Max Baterai 1883,Snack,SKU-003765,AA,18506,23900,106
Max Baterai 1883,Snack,SKU-003766,AAA,79204,97600,192
Max Baterai 1883,Snack,SKU-003767,9V,90955,115500,142
Plus Kabel USB 1884,Sembako,SKU-003768,1 m,82396,107000,12
Nusantara Sapu 1885,Perawatan Diri,SKU-003769,Standard,103408,128200,116
Nusantara Sapu 1885,Perawatan Diri,SKU-003770,Premium,129625,182100,31
Prima Pel 1886,Kebersihan,SKU-003771,Standard,98317,140700,26
Prima Pel 1886,Kebersihan,SKU-003772,Microfiber,7977,9700,2
Prima Pel 1886,Kebersihan,SKU-003773,Spray,36668,43300,82
